label,nodes,edges,density,mean_degree,max_degree,degree_var,diameter,char_path,efficiency,avg_clustering,transitivity,n_triangles,mean_betweenness,max_betweenness,betweenness_centralization,lambda_1,lambda_2,spectral_gap,spectral_radius,assortativity,sigma,omega,modularity_Q,n_communities,rich_club_k1,rich_club_k2,rich_club_k5
brain_36,69,385,0.16410912190963342,11.159420289855072,35,29.380382272631802,5,2.3265132139812446,0.5083049161693638,0.4209957018746896,0.3965482233502538,651,0.019798704686287236,0.46350717074151737,0.013439808673308797,14.099818543319921,11.804139219929036,2.2956793233908854,14.099818543319921,-0.034862584588324495,2.139175475852373,0.2294799084120529,0.4647023106763366,3,0.16410912190963342,0.17668997668997669,0.22402597402597402
brain_37,69,381,0.16240409207161124,11.043478260869565,31,26.563327032136108,6,2.3887468030690537,0.5006464904802486,0.4031750248290485,0.3883617963314358,614,0.020727564224911246,0.38737796761311133,0.011105740927908121,14.067778117563307,11.005613387230621,3.062164730332686,14.067778117563307,-0.025263426445551868,2.0222444965073185,0.2367993997011214,0.4436315539297746,3,0.16681299385425813,0.18996415770609318,0.21804511278195488
brain_38,69,424,0.18073316283034954,12.289855072463768,38,30.61163621088007,4,2.2514919011082695,0.5238348962773517,0.4124459712542841,0.4174225569056991,813,0.018678983598630888,0.45680127520322883,0.01327060496958033,15.058341687687156,12.749142831229825,2.3091988564573303,15.058341687687156,0.012517303756412836,1.8981450819562513,0.2423908665450858,0.45362562299750797,4,0.18568920105355574,0.19041157847127996,0.22429378531073446
brain_39,69,412,0.17561807331628304,11.942028985507246,36,25.272001680319267,4,2.222080136402387,0.524119067917021,0.3997506962508982,0.3752788104089219,673,0.01824000203585652,0.40093825106614867,0.011591825804687693,14.06442739815463,12.147614127826103,1.916813270328527,14.06442739815463,-0.06701448723046916,1.93977947265899,0.2798604981107421,0.4540013196342728,2,0.1804214223002634,0.18498417005879692,0.2103825136612022
brain_40,69,429,0.18286445012787725,12.434782608695652,39,30.79647132955261,4,2.208866155157715,0.5300866723500991,0.4227078043776119,0.40767426273458446,811,0.018042778435189775,0.42654079542871226,0.012373293754407672,15.139449993506492,12.683354730114184,2.4560952633923083,15.139449993506492,0.015308459792561279,1.9530708343718615,0.2405264308469668,0.44628914209333787,2,0.18286445012787725,0.18286445012787725,0.22372881355932203
brain_41,69,387,0.1649616368286445,11.217391304347826,41,28.31505986137366,4,2.213128729752771,0.523692810457516,0.37294831894308567,0.3437436625430947,565,0.01810639895153389,0.484038749548793,0.014112964087443709,13.60279928034882,11.419183815505482,2.1836154648433386,13.60279928034882,-0.08311946767441215,1.9779468702234835,0.3419344018624163,0.4381647737515775,3,0.1649616368286445,0.16900790166812993,0.21052631578947367
brain_42,69,383,0.16325660699062233,11.101449275362318,38,23.685360218441502,5,2.3192668371696503,0.5104504120488762,0.37222194502111045,0.35147247119078107,549,0.019690549808502246,0.5594495935399315,0.016349154529171323,13.279694050173918,11.40319376231459,1.8765002878593275,13.279694050173918,-0.06389049393761008,1.9097199290889597,0.3051864085901249,0.45580445704858585,3,0.16325660699062233,0.17141564902758932,0.19508196721311474
brain_43,69,396,0.16879795396419436,11.478260869565217,34,21.95967233774417,4,2.2544757033248084,0.5182580278488195,0.37872086571440455,0.3466476462196862,567,0.018723517960071764,0.4016685336799962,0.011599300300554517,13.359351468110658,11.677790429459556,1.6815610386511022,13.359351468110658,-0.07658905430118931,1.9226716957905354,0.309810266681834,0.4477986940108153,3,0.16879795396419436,0.17295873573309922,0.20395480225988702
brain_44,69,414,0.17647058823529413,12.0,37,28.753623188405797,5,2.2404092071611252,0.5232381358340445,0.4135248534326472,0.3954201226108907,731,0.0185135702561362,0.39516534232012696,0.01140867966303949,14.507760401867882,12.292191974538893,2.2155684273289893,14.507760401867882,-0.0317894360286377,1.9800853570145525,0.2510691799578404,0.448318513850965,2,0.18129938542581212,0.19067599067599067,0.2192090395480226
brain_45,69,411,0.17519181585677748,11.91304347826087,36,27.09388783868935,4,2.2020460358056266,0.5276356919579428,0.39573961360350773,0.37583025830258304,679,0.0179409856090392,0.3836699849088651,0.011077831848848512,14.492347155299132,11.683420573698918,2.8089265816002147,14.492347155299132,-0.03751795804474927,1.9458927968054243,0.29414635997850225,0.44026201597196324,3,0.17519181585677748,0.17519181585677748,0.19866871479774706
